route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B,VER_1,VER_B_1_6.B28,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B29,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B30,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B31,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B32,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B33,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B34,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B35,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B36,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B37,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B38,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B39,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B40,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_6.B040,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_6.B041,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B2,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B3,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B4,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B5,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B6,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B7,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B8,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B9,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B10,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B11,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B12,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B13,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B14,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B15,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B16,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B17,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B18,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B19,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B20,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B21,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B22,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B23,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B24,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B25,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B26,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B27,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B28,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B29,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B30,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B31,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B32,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B33,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B34,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B35,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B36,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B37,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B38,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B39,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B40,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B41,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_6.B041,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_6.B042,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B1,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B2,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B3,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B4,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B5,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B6,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B7,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B8,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B9,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B10,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B11,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B12,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B13,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B14,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B15,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B16,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B17,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B18,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B19,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B20,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B21,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B22,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B23,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B24,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B25,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B025,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_5.B026,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_5.B027,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B1,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B2,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B3,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B4,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B5,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B6,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B7,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B8,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B9,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B10,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B11,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B12,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B13,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B14,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B15,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B16,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B17,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B18,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B19,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B20,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B21,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B22,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B23,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B24,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B25,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B26,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B27,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B28,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B29,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B30,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B31,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B32,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B33,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B34,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B35,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B36,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B37,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B38,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B39,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B40,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B040,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_5.B041,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_5.B042,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B2,Odivelas,1,VER_shp_amarela_ra-od2
B,VER_1,VER_B_1_4.B3,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B4,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B5,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B6,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B7,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B8,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B9,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B10,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B11,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B12,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B13,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B14,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B15,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B16,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B17,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B18,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B19,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B20,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B21,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B22,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B23,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B24,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B25,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B26,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B27,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B28,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B29,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B30,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B31,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B32,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B33,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B34,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B35,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B36,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B37,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B38,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B39,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B40,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B040,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_4.B041,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_4.B042,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B2,Odivelas,1,VER_shp_amarela_ra-od1
B,VER_2,VER_B_2_4.B3,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B4,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B5,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B6,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B7,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B8,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B9,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B10,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B11,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B12,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B13,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B14,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B15,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B16,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B17,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B18,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B19,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B20,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B21,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B22,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B23,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B24,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B25,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B26,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B27,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B28,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B29,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B30,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B31,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B32,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B33,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B34,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B35,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B36,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B37,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B38,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B39,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B40,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B41,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B041,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_4.B042,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_4.B043,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B2,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B3,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B4,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B5,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B6,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B7,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B8,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B9,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B10,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B11,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B12,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B13,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B14,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B15,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B16,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_3.B17,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_3.B18,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B2,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B3,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B4,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B5,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B6,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B7,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B8,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B9,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B10,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B11,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B12,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B13,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B14,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B15,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B16,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B17,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B18,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B19,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B20,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B21,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B22,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B23,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B24,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B25,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B26,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B27,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B28,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B29,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B30,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B31,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B32,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B33,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B34,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B35,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B36,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B37,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B38,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B39,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B40,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B41,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_3.B041,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_3.B042,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B1,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B2,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B3,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B4,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B5,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B6,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B7,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B8,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B9,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B10,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B11,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B12,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B13,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B14,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B15,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B16,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B17,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B18,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B19,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B20,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B21,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B22,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B23,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B24,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B25,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B26,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B27,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B28,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B29,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B30,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B31,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B32,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B33,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B34,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B35,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B36,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B37,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B38,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B39,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B40,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B040,Rato,0,VER_shp_amarela_od-ra
B,VER_2,VER_B_2_2.B041,Odivelas,1,VER_shp_amarela_ra-od
B,VER_2,VER_B_2_2.B042,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B1,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B2,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B3,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B4,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B5,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B6,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B7,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B8,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B9,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B10,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B11,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B12,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B13,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B14,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B15,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B16,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B17,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B18,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B19,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B20,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B21,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B22,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B23,Rato,0,VER_shp_amarela_od-ra
B,VER_1,VER_B_1_2.B24,Odivelas,1,VER_shp_amarela_ra-od
B,VER_1,VER_B_1_2.B25,Rato,0,VER_shp_amarela_od-ra
